content_id,content,subject,sentiment_value,sentiment_word
KUB2G0Fv8csfdwXe,14款豪华好像带导航，我的14款精英导航是后装的。,配置,0,
16thlGbkDI3OvRig,我觉得我的2.0t森林人动力还算凑合,动力,0,
3bf9EpiyF86zqa1w,是的，刚玩完回来，平时上下班每天20公里，油耗10.6个。,油耗,0,
nDgCxkLKX6Nhm8iS,13年20t纯市区现在14.1夏季开空调10个油高速8个油不到,舒适性,0,
qfKBap3SIT1H7vFe,我09款2.0的，没换变速箱滤网，感觉提速慢,动力,0,
W1su6DoZJTtwOP3M,这个就不说了，有的客户直接买走，有的同行拿走，价格不一样，基本在14左右,价格,0,
megi7DCNP6XuB8Jr,我是无锡商院的，你的多少公里了？用5-30后油耗变化大不大？,油耗,0,
zg5wIYRHTM8sOGCP,09款森林人2.0自动，EJ20发动机，变速箱滤芯型号是多少？不想去4S店，不能自己带油,动力,0,
40pbiScsyghYKlaJ,以前换马自达的时候都是一起换的，变速箱油和里面的滤子,动力,0,
qHKn9Tx7Mjirb2eZ,变速箱没有出过故障的话一般不用换，其次是变速箱油不是很脏的话也不用换。,动力,0,
YbeV5ISBwN8tsMAg,车突然从后边出来，eyesight没第一时间识别，没有减速，我自己脚踩得刹车，差点撞上没出事。,安全性,-1,
fcYdv96JW4kGaSOK,显示的是凯立德输入激活码的界面，还是原车导航的激活界面？如果是原车的界面，说明卡上的目录不对，还有卡上有原车四维的导航吗？这个必须有，不能删除。,配置,0,
WHMRo4fnACsVxkeL,晒晒16款2.5的新油耗,油耗,0,
TYdXbOl0kFAtq2vB,25的均速比我均速18的油耗还高一两个确实感觉有点高了，按理说均速高油耗应该低一些。你平时用车是不是短途太多，可能车还没热就到了。,油耗,0,
DOTnBmCsXtqU2rYz,请问下，我开车在长下坡或者遇到前面有堵车情况下，我一般采取直接将D挡挂入L挡，用发动离牵引力来控制车速，很少踩刹车，请问下，采取此办法可取不？,安全性,0,
u3v78hBLGdkeTfx0,我遇到长下坡是切换到手动模式，用换挡拨片降档，坡稍大的时候降档同时还是带着刹车，免得转速升太高。上坡前也是用手动模式降档，山路上基本就一直手动模式了，超好用。,安全性,1,超好用
BRU5pWPgSJf7Cuvi,正解。。。。。。1600/700转、7/80时速的时候悠着点儿踩加速挺带劲儿的，红绿灯温柔起步也经常不由自主地甩开后面的车半条马路。。。。。3/4000转往上，基本没试过，心平气和人士用不上,动力,1,
DvTAFY3pJ9BeiKQs,Q5主要动力好，开起来有高级感但没啥沟通感。,动力,0,
EDiGkXdsb3eJVACI,我也装了，自己贴的，效果不错！能起到保护作用，一次老婆开出车库，直接挂掉后轮一块，未伤车漆,外观,0,
tRM8r5Zlh2mQy3ig,我自己狗东买的爱信的差速器油和变速箱油，但有点后悔了，哈哈，找不到换的地方,动力,0,
OLsh4a809ByKENxl,推荐2.5配置高点动力强点,配置,0,
OLsh4a809ByKENxl,推荐2.5配置高点动力强点,动力,1,强点
6qlrkZeOAjmtYdzh,尽量2。5的，跑长途动力要好很多，另外夏天空调力量足点,舒适性,1,
6qlrkZeOAjmtYdzh,尽量2。5的，跑长途动力要好很多，另外夏天空调力量足点,动力,1,好很多
flVOrGFxwZW8TgUJ,跟我一样，自己动手。就是材料费了,内饰,0,
QvB9xEfN2DK3eVuo,检查发动机支架的橡胶垫，还有其他的橡胶垫,动力,0,
Tr2Gz0jYBUlhXLms,日系车都这个样子，而且斯巴鲁的刹车片比较软，时间久了前面的轮胎要比后面的脏很多，如果实在不习惯，我建议你去装个刹车顶,安全性,0,
CWebJRiXzg1L4xVG,轮胎动平衡有做过么，踩刹车抖是刹车片跟刹车盘的问题，如果平白无故的抖就是轮胎动平衡的事,安全性,0,
NtbkAWjFhRaefriB,冷车行驶油耗是有些高，短途行驶前用高怠速热热车再走，试试看油耗能不能下降,油耗,0,
AoW9c1t3XnKvPCqp,看来咋俩心路历程是一样的是汉4豪下来算上加钱要36了但是下一个档次那配置太扯了.不但卤素小灯泡没有胎压居然还是织物座椅这简直不能接受,配置,-1,太扯了
AoW9c1t3XnKvPCqp,看来咋俩心路历程是一样的是汉4豪下来算上加钱要36了但是下一个档次那配置太扯了.不但卤素小灯泡没有胎压居然还是织物座椅这简直不能接受,内饰,-1,不能接受
1LaJsR2nFXltZPem,操控省油空间大，视野宽盲区小又安全。好开又安全，这些不是优点？,空间,0,
1LaJsR2nFXltZPem,操控省油空间大，视野宽盲区小又安全。好开又安全，这些不是优点？,操控,1,
y9JfDLpMGSYQgTRq,排量优先，主动安全在于动力。,动力,0,
O0YH89QoTJxSWUhv,那是车身强度不够啊，森林人车身强度不至于吧,外观,0,
fJ2dVsx9FDjtQZXP,日系车空调滤芯大多在副驾手套箱后面，卸下手套箱，就看见滤芯盒盖子了，简单更换复原OK,舒适性,0,
KqSBxrMy1lkUTO0g,只要不是下坡120不会8个以下，100以上油耗增长很快，毕竟风阻太大了,油耗,0,
iIvYC2Ul4f5oTGac,2018款，2.0导航。1500公里新车，高速120油耗6.4--7之间，今天上班路况正常，基本800~1000一个红绿灯跑了30公里大字显示10.9，但是最上面小字百公里显示13.9,配置,0,
iIvYC2Ul4f5oTGac,2018款，2.0导航。1500公里新车，高速120油耗6.4--7之间，今天上班路况正常，基本800~1000一个红绿灯跑了30公里大字显示10.9，但是最上面小字百公里显示13.9,油耗,0,
ct3lmOfsQyFjEkXU,一个刹车灯，还有一个是雾灯,安全性,0,
YqSIGUK8ju79bOoQ,一样的，我是16款2.5尊贵导航版，比特装版早3个月，都一样的,配置,0,
Ng8doQUpqaCyfEuB,不正常，刹车灯必须左右都有。刹车灯灯泡是双尾的，一个5瓦的示宽灯，一个21瓦刹车灯。你的情况是刹车灯灯丝坏了，示宽灯的还在。,安全性,0,
OA23UhT9ZpribPYg,左右各一、共两个刹车灯啊,安全性,0,
7ctQZ1YbhaDLAGN8,2013款精英版之前改日本的性能刹车片效果一般盘磨损的厉害17年底换了德国atedot4刹车油效果明显脚感棒棒哒你可以试试看,操控,0,
7ctQZ1YbhaDLAGN8,2013款精英版之前改日本的性能刹车片效果一般盘磨损的厉害17年底换了德国atedot4刹车油效果明显脚感棒棒哒你可以试试看,动力,0,
7ctQZ1YbhaDLAGN8,2013款精英版之前改日本的性能刹车片效果一般盘磨损的厉害17年底换了德国atedot4刹车油效果明显脚感棒棒哒你可以试试看,安全性,0,
KR7bcLm95tuqTr8z,现在的刹车片金麒麟刹车片质量还是可以的，踩刹车没滋滋声音，急刹车不伤害刹车片，就是不怎么耐磨损，正常能跑三万公里就要更换刹车片,安全性,0,
3BWkOYcd9SUNmZA0,菲罗多这个牌子的东西没有用过，不作评论至于金麒麟的刹车片我自己的车更换过，效果还是挺不错的，也没有异响,安全性,0,
mOnNJryKkxXU62vB,轮胎问题，我的车出现过，换了四个一样的轮胎，解决。或者变速箱出问题了，一般踩刹车车子不会抖,动力,0,
mOnNJryKkxXU62vB,轮胎问题，我的车出现过，换了四个一样的轮胎，解决。或者变速箱出问题了，一般踩刹车车子不会抖,安全性,0,
3m0wZrA7KyND52fq,我的也是。冬天特别明显，在不开任何空调和送风的情况下、车子开一段时间二侧的出风口都有热风出来、估计是防止玻璃起雾挡住后视镜,舒适性,0,
RBW9bQOmN3Kwkzhv,雪地轮胎10款2.5，约10.5，几个人没觉得沉或者费多少油。夏季空调，夏季轮胎不到10个油。这是乙醇汽油，如果是纯汽油，估计更省，我去年从山海关跑到四平，不到50升油,舒适性,0,
BXg30SOuQ457U9A8,我也看到别人用水枪冲洗发动机、和高压蒸汽清洗。觉得那个不稳妥。森林人发动机的电路接口都是一根根电线对接起来的。有点寒碜。,动力,0,
ojlJEmM3On6Ww7P5,顶风顺风，油品，一路地势高低都有影响。比如你从拉萨回来到北京，一路下来估计要低一点，去高一点。温度，夏季空调在南方和北方，冬季暖风南北方都有影响的，所以每个人都不一样。,舒适性,0,
Xalw78k1ECjtJid4,16款2.5豪导，目前两万多公里，操控和油耗还满意，内饰简陋，隔音一般，老是感觉有声音从尾门传进来，导航从来不用，每次都要热车,配置,1,满意
Xalw78k1ECjtJid4,16款2.5豪导，目前两万多公里，操控和油耗还满意，内饰简陋，隔音一般，老是感觉有声音从尾门传进来，导航从来不用，每次都要热车,油耗,1,满意
Xalw78k1ECjtJid4,16款2.5豪导，目前两万多公里，操控和油耗还满意，内饰简陋，隔音一般，老是感觉有声音从尾门传进来，导航从来不用，每次都要热车,操控,1,满意
Xalw78k1ECjtJid4,16款2.5豪导，目前两万多公里，操控和油耗还满意，内饰简陋，隔音一般，老是感觉有声音从尾门传进来，导航从来不用，每次都要热车,内饰,-1,简陋
uplLcsoQYhq4PC0v,可能是车外发出的通过车身与转向机的接触传到车内，有可能来自发动机上的执行电磁阀，自动变速器的话阀体内的电磁阀劳动时的声音。,外观,0,
uplLcsoQYhq4PC0v,可能是车外发出的通过车身与转向机的接触传到车内，有可能来自发动机上的执行电磁阀，自动变速器的话阀体内的电磁阀劳动时的声音。,动力,0,
RcvE3k6CbyKlVaL8,定速120，油耗9.2,油耗,0,
eUyIlfAbCkaOEig8,刚跑了800公里，定速巡航115-120时速，油耗8.3-8.5。平时时速80附近，油耗6.5-7.2。,油耗,0,
cuYFbUQVL83rv6yK,我某宝买了红线差速器油，修理厂指点小工换的，某东的爱信cvt变速箱油买了12升半价，准备6万在去找店换。,动力,0,
JMsQkpr8cPgG3zwL,变速箱油我也买了爱信。768的在减300.买了12升还没换/你换变速箱油换滤芯吗？差速器油买的红线，4万换上了好用。现在6万准备换变速箱油。,动力,0,
EeVhIKCsGUjd4W6N,同问什么价格入的啊？有没有烧机油的现象啊？,价格,0,
elsKQyO58V0XEZng,我正在收一步，有点不解的就是怠速情况下，车身有点发抖，什么原因？,外观,-1,
hVgcGDbd5aS2oJpz,2010年上牌的，10万公里左右。一般车子至少跑30万公里没问题的，才跑了30万三分之一的里程，而你只需要花新车三分之一的价格。,价格,0,
z1y58PeMhgmvBYqr,天冷冻得，我的经常这样，雷达频繁地叫我停车停车，天暖和了就好了，我的雷达是铁将军的,配置,0,
9JzMuBIviWPy1FhH,天冷冻得，我的经常这样，雷达频繁地叫我停车停车，天暖和了就好了,配置,0,
75WH2lPMitYfezQ1,TCR也不用加一套，那两个大的三角架不要加，会降低底盘最低位置，别的都不错，哭死狗的太贵太硬了,操控,0,
WhwEsI910BRFyj2x,刹车盘还没有磨损到换的时候，一般磨损量超过2mm才需要更换，或者刹车盘的表面磨的有损坏,安全性,0,
Rxt5q7M6Djk9yZiE,底盘整体用料还是偏轻薄，当然也是轻量化考虑。,操控,0,
MQf2bEkslR0gwjnc,换金麒麟陶瓷刹车片，掉粉很少,安全性,0,
ZUaDbsCNBiVF2l3u,同样颠簸碎路，再开开德系的车就明白了什么叫“整”，但是太“整”了话会影响舒适性。“整”而有“韧性”就完美了，据说宝马的底盘就是这样。其实没必要这么纠结，代步工具而已。,舒适性,0,
ZUaDbsCNBiVF2l3u,同样颠簸碎路，再开开德系的车就明白了什么叫“整”，但是太“整”了话会影响舒适性。“整”而有“韧性”就完美了，据说宝马的底盘就是这样。其实没必要这么纠结，代步工具而已。,操控,0,
7oBiJXPKQ6OaSDGH,我撕开了里边确实日文95。但是你去看看鬼子有92吗？我一直加92。fb发动机六年了十万公里没事。你早说没95清洁或者95有劲我也没觉得。我穷我加92有钱上95我只能这么结实真没觉得有区别,动力,0,
nMmdlIYzJNXSuZs3,某宝买的绿皮，牌子我忘了，绰号绿皮，不响，但没觉得刹车力提升，而且比原厂还不耐用。,安全性,0,
ifP0WuOL8bT2D65J,我用了六年，八万公里吧，汽油添加剂，应该说效果不错，现在车还是新的一样，驾驶感受，动力、油耗。添加剂很多，推荐用红线SI-1，按千分之一的比例坚持用。,油耗,1,效果不错
ifP0WuOL8bT2D65J,我用了六年，八万公里吧，汽油添加剂，应该说效果不错，现在车还是新的一样，驾驶感受，动力、油耗。添加剂很多，推荐用红线SI-1，按千分之一的比例坚持用。,动力,1,效果不错
WjmrXb6DuRd1AEis,我肯定选Q5，先不说品牌，驾驶质感Q5绝对强于森林人，四驱两个车感觉谁也没比谁强多少，都是纵置发动机，都是全时四驱。后期的养护，换件费用我感觉也差不多了，水平对置发动机优点很明显，但缺点也是很明显的。,操控,1,驾驶质感强
WjmrXb6DuRd1AEis,我肯定选Q5，先不说品牌，驾驶质感Q5绝对强于森林人，四驱两个车感觉谁也没比谁强多少，都是纵置发动机，都是全时四驱。后期的养护，换件费用我感觉也差不多了，水平对置发动机优点很明显，但缺点也是很明显的。,动力,1,驾驶质感强
AU94W38uBEk7HsyL,我是10年的，4AT的箱子，以前换过嘉实多的变速箱油后冷天凉车第一次挂倒挡熄火，变速箱有响声，热车正常，后换回爱信的变速箱油后一切正常，建议变速箱用原厂油,动力,0,
kGAqJIRUmgF1VODS,千金难买心头好，价格其次，自己中意就好,价格,0,
htIHzwmAL65EXSF8,方向盘和踏板传递的信息多了，不是所有人都能处理得了的。,操控,0,
JyzAFLtQi4PSurWX,原车导航的目录已经拷贝到卡上，卡格式化使用常规方式。,配置,0,
5rJuMtQDNVHInmLb,为什么导航放不了mp4格式视频，应该是什么格式呢,配置,0,
0iIVRfSn3KTatmW2,这款是歌乐代工的，不支持方向盘控制，所有左边没有控制按键，只有右边的定速巡航控制。点烟器没反应应该是保险丝断了，换一个就好了！这款导航不错，光盘非常难升级，没有必要去弄他，手机导航就行！,配置,1,不错
0iIVRfSn3KTatmW2,这款是歌乐代工的，不支持方向盘控制，所有左边没有控制按键，只有右边的定速巡航控制。点烟器没反应应该是保险丝断了，换一个就好了！这款导航不错，光盘非常难升级，没有必要去弄他，手机导航就行！,操控,0,
ylE96jkFer0VQxin,XTtouring基本上选配的都是小件了但是Premium啥都没有。你现在买不如等到秋天SGP的新一代出来了买新的啊光是那个带carplay的中控都比现在好多了,配置,0,
mtf1FEKd9N3k5WlY,如果不是看中斯巴鲁安全环保的内饰以及全球化的安全质量还有独特的驾驶感受的话总体性价比来说是非常低的,内饰,1,
Sdlbeu0IxmXi4Y2z,大侠摘了电瓶洗发动机，会有啥后果,动力,0,
oMYFiXZIOrh8ek0G,1、将卡完全格式化，格式选择fat322、将原车导航卡内容都拷贝的新卡上3、将懒人包释放的目录和文件都考到卡上4、将引导文件考到卡上，文件属性改为只读这样操作保证一次成功。,配置,0,
5McbHuPKLvS9htnF,森林人刹车都软，不知道有没有人改过，我一直想改没找到教程,安全性,-1,
9Etg3PsjR1yrBMIN,的确不够整，不够紧实！的确是换一些胶套和减震塔顶胶垫就会好很多，但是斯巴鲁就这做工，就这样不拘小节，无论在内饰还是一些其他辅助材料上都一样！本人三代森林人体会很深,内饰,-1,不够整
KWi1wLCkchbSHP0A,定价应该还可以，真皮座椅、天窗、导航，led大灯标配，舒适性配置比国外高些吧,配置,1,还可以
KWi1wLCkchbSHP0A,定价应该还可以，真皮座椅、天窗、导航，led大灯标配，舒适性配置比国外高些吧,舒适性,1,还可以
KWi1wLCkchbSHP0A,定价应该还可以，真皮座椅、天窗、导航，led大灯标配，舒适性配置比国外高些吧,内饰,1,还可以
6QfqLPoEX2OTlIhN,标不标配都算在价钱里了。中国市场相对美国特有的有大灯清洗，电动折叠后视镜，还有獠牙前脸外观美国只有XT有，自吸全是一个外观。,外观,0,
NRb0F4HdGEfYwJLi,变速箱有油尺？我的好像没有啊...我的是加到溢流口自己流出来就停！,动力,0,
Bjbk0w78ofUyMZgt,这车底盘还不够平整啊？后牙包都缩上面就脑袋大点，悬挂结构已经让中间够高了，也不知道你咋开的，前面挂不到能挂到后面，要么就是你后面人多或事东西多压低了,操控,0,
3H6JOunGYjhVptrz,在发动机邪下方位，比较隐蔽的位置,动力,0,
qPpARV40KIWJv8er,老哥，我买的美版2018s森林人2.5中配加ES落地上路折合18万人民币，这还是在华盛顿州10.3的税，要是在别的州还能省一两千美元，你对比下国内的同配置，再看我有没有夸张。,配置,0,
yFqVuv5J2cwmHA40,反正内饰做工像十几万的车，或者可以说不如。,内饰,-1,不如
5icnadFCRwXpS02l,一部车而已，本身就是代步工具，非要扯到爱国上去，有意思吗？买国产车的人真的都是为了爱国吗？恐怕很大一部分的人都是因为价格的因素吧。,价格,0,
bfSZTV89YFvIau0M,我觉的给车主更多的自主选择配置的权利，非常不错，这样可以切合实际和根据不同的群体及需要，进行合理搭配，很人性化和灵活,配置,1,非常不错
Q6J4hfUvMxGrDcVH,我用过安索签名，价格贵不说，效果并不好，车没劲，油耗大，现在又换回斯巴鲁专用的,油耗,-1,不好
Q6J4hfUvMxGrDcVH,我用过安索签名，价格贵不说，效果并不好，车没劲，油耗大，现在又换回斯巴鲁专用的,价格,-1,不好
jmAg8nceSpJ1wHET,对的，es300混动低配的价格（把美帝版加到中国版同配置的价格），减掉六年的保养费用，美国是我国的77%左右，算起来也就差一个关税，应该说是比较合理和实惠的档次了。,配置,1,比较合理
jmAg8nceSpJ1wHET,对的，es300混动低配的价格（把美帝版加到中国版同配置的价格），减掉六年的保养费用，美国是我国的77%左右，算起来也就差一个关税，应该说是比较合理和实惠的档次了。,价格,0,
6OPKW20AXlH1IjTb,啥时候恋？其实都是兼容的，建议你去汽车之家的佳佳商城看一下，里边有刹车片不错，还有车友的测评,安全性,0,
0LOkybeQu6YC2vSJ,兄弟，你那卡士达导航哪里换的，我的也是这款机子，不过外框断了，想重新配一个，一直没找到,配置,0,
65LBbS4HK2PG0apY,16特装跑了多少公里啊？要换刹车片了？,安全性,0,
EXiHsruOdcv7l9aw,你那块中控台垫子也太那个了吧……,配置,0,
hEqL5ON7fHSx0ivW,2.5的综合油耗好像普遍在10左右,油耗,0,
hxF80Etmlp6k4Mrd,烧机油多是用了假冒或劣质机油导致水平对置发动机对机油要求很高一旦使用机油有问题因为重力原因会发生发动机偏磨顺便说一句国内假冒机油太多,动力,0,
hQZCkrpSveWRfTut,两个手在方向盘上没扭过。。。难道有鬼，鬼还觉得冷了？,操控,0,
H5BJUIp7OrVLZiD0,汉兰达啥东西大壳子跟森在性能上不一个档次,操控,0,
H5BJUIp7OrVLZiD0,汉兰达啥东西大壳子跟森在性能上不一个档次,动力,0,
sXRzfgTvjd3e5bVG,这个油耗很接近工信部的综合油耗了，表显均速在30多左右吗？,油耗,0,
AcauhJmIeXMKqS9s,雷克萨斯的定位是高端品牌，主打外形配置和质量的同时，品牌是有自身的价值的。和斯巴鲁这种面相小众群体，也就是注重四驱及安全以及操控感受的群体品牌不一样，不是一个东西不能放一起讲。,配置,0,
AcauhJmIeXMKqS9s,雷克萨斯的定位是高端品牌，主打外形配置和质量的同时，品牌是有自身的价值的。和斯巴鲁这种面相小众群体，也就是注重四驱及安全以及操控感受的群体品牌不一样，不是一个东西不能放一起讲。,操控,0,
Gg4vuR7YWV9zOAef,你们开出678的我想问，平时踩油门吗？请把平均时速也说出来青岛市区2.0平均时速21 油耗10.8 这算高还是低啊,油耗,0,
qcQkW65F8ZnIaMjL,楼主的意思是底盘没有高级感，我也有同感，毕竟是这个价位的车，也正常。,操控,0,
8rKTcCEmDyXRH1I5,DIXCEL，我换了前盘和前片，刹车性能有提升，脚感线性，很不错,操控,0,
8rKTcCEmDyXRH1I5,DIXCEL，我换了前盘和前片，刹车性能有提升，脚感线性，很不错,动力,0,
8rKTcCEmDyXRH1I5,DIXCEL，我换了前盘和前片，刹车性能有提升，脚感线性，很不错,安全性,0,
W8gaRL3FGO2epCci,现在玩不动了，之前在雨燕的时候发动机盖，车顶，后备箱，哪哪都玩过，现在，不行啦。,空间,0,
W8gaRL3FGO2epCci,现在玩不动了，之前在雨燕的时候发动机盖，车顶，后备箱，哪哪都玩过，现在，不行啦。,动力,0,
T6hwJdmjl4XKs3Zr,确实有这个问题，换刹车片,安全性,0,
lIRkbZpBFeiu7yfV,关注一下，楼主挺住，当年我两厢买菜车快十万也没动过发动机哦！,动力,0,
1JjhdICmNQYpnb06,变速箱的声音，已经询问过专家了,动力,0,
9RPmhlKwfVqrJ7vU,有道理，新车跑起来一发热，挥发出来的味就被空调吸进来了,舒适性,0,
BnVHfevu5r8dpa03,油耗不得了，不如买新款2.0t的,油耗,-1,
xIY07Wn8X5rfGSZj,推荐趴趴狗！但是价格略贵,价格,0,
YFGmtodKfuav6lys,新款配置却是厚道许多不过尾翼黑色真的感觉很不协调,配置,0,
V9SM4Hrx0TNFLz7q,森林人底盘就是比较廉价的感觉，也就是保持这样一直不会继续散。。,操控,-1,廉价
6WYTkzOuF9g0G7QD,冰雪路面刹车一定要点杀,安全性,0,
SZPvwhH6xTspFUy1,同情你，庞大一家独大，这是吃肉不吐骨头的行为，建议广大车友们不要迷信4s，也尽量普及学习点基础知识，对置发动机还是有技术门槛的，那些大专毕业又不知道自主学习的机修工，只会让你的车早早报废！,动力,0,
u5DLao7Whsrl2f9g,如果只是这个区间抖，有可能是动平衡问题。再有，如果有装发动机护板，检查下是不是发动机和护板的间隙太小，共振引起。,动力,0,
qQ5MP4h1D9TgLVbB,动平衡做过了，解决了之前高速有点抖动的问题，但是区间加速抖动还是没有解决。护板是加了的，等下我去看看有没有太近，但是我觉得可能性不大,动力,0,
UteyVSfrbgcdskJ4,我换的空调滤芯，90元，外面PM2.5爆表，车内10以下,舒适性,0,
cnHjZGaUPh7BVb9g,个人认为加95比92动力略好一些，纯属个人感觉，提车快2年了，基本上加的都是中石油、中石化和壳牌的95汽油。,动力,0,
Ovpd7s1FIVtBfRJ5,再添5万多2.5豪华导航版新车裸车就够了，落地也就28万，为什么要花20万买二手森林人啊。20万可以买二手豪华品牌车了，20万买二手森林人不值得啊。,配置,-1,不值得
hElfMXsqVPS2DBbA,尼桑的车舒适性一等一没得说，就是发动机变速箱调教的难受，冠道2.0t那套动力总成真的不错，而且舒适性兼具。不过加价确实让消费者心里不爽，但是你要知道森林人等于也是加价，按自己需求选择最好。,舒适性,0,
hElfMXsqVPS2DBbA,尼桑的车舒适性一等一没得说，就是发动机变速箱调教的难受，冠道2.0t那套动力总成真的不错，而且舒适性兼具。不过加价确实让消费者心里不爽，但是你要知道森林人等于也是加价，按自己需求选择最好。,动力,0,
skgULHC6bdcryKz8,大梁的底盘都一样这也太粗鲁了？达喀尔除了壳是长城的还有啥是哈哈长城就一垃圾。。烂泥扶不上墙。不如吉利奇瑞byd,操控,0,
t7mj2pkNgznJ0HfW,看了很多车，还是选了森林人，个人认为这个价位里最稀饭的一辆车了，被异响中控大屏黑屏密封噪音困扰过，但是开起来舒服，不错的操控，无敌的视线，相对另类少数的车标，还有个原装进口的小光环，蛮好,配置,1,蛮好
t7mj2pkNgznJ0HfW,看了很多车，还是选了森林人，个人认为这个价位里最稀饭的一辆车了，被异响中控大屏黑屏密封噪音困扰过，但是开起来舒服，不错的操控，无敌的视线，相对另类少数的车标，还有个原装进口的小光环，蛮好,舒适性,1,蛮好
t7mj2pkNgznJ0HfW,看了很多车，还是选了森林人，个人认为这个价位里最稀饭的一辆车了，被异响中控大屏黑屏密封噪音困扰过，但是开起来舒服，不错的操控，无敌的视线，相对另类少数的车标，还有个原装进口的小光环，蛮好,操控,1,蛮好
MOrAiKTgC2Bw0YNR,变速箱油和差速器各能用几升油？11款2.5的四速变速箱,动力,0,
AYH3RtVqP2vxBmna,有关系，点火性能和点火时间直接影响燃烧速度，这种情况下直接影响气缸工作，噪音也就有了。,舒适性,0,
AYH3RtVqP2vxBmna,有关系，点火性能和点火时间直接影响燃烧速度，这种情况下直接影响气缸工作，噪音也就有了。,操控,0,
AYH3RtVqP2vxBmna,有关系，点火性能和点火时间直接影响燃烧速度，这种情况下直接影响气缸工作，噪音也就有了。,动力,0,
q7Qehjbagt4pm8PI,变速箱油4升就可以了（重力换油的话）前后差速器油共计2升,动力,0,
ws4t0dHxe78iBVuQ,朋友麻烦告诉我一下11款2.5四速变速箱，13万公里，机油用什么型号的比较好，变速箱油和前后差速器油各用几升,动力,0,
a6cZn48bodrqRksN,以上项目都没有问题的话就请检查一下是不是有漏气的地方，比如排气管，或者是发动机上面的通风管道。,动力,0,
ujL0RzpAUsfYmCHe,主要是现在配件这些好买么，价格怎么样，我的原则是凑合着能开就行，就怕有点问题太贵,价格,0,
PeqG307LbIC4asZE,请问2.0T与2.5i只是动力输出提升吗？,动力,0,
lqbYMvS2NBPRE5kQ,变速箱啸叫，低速的时候有，在地下车库最明显。以前就有车友反映过，我的16款也有。,动力,-1,
ptjUDQf4WTM9Rkz6,感觉不值！不像沃尔沃那样全系配置安全系统厚道，但是本次添加的右后视镜摄像头非常好，对于狭窄地方停车和行车很有用。,配置,-1,不值
wHOAebFrQitDNmWS,也就是上个新平台，改改破烂内饰，加电子手刹carplay之类，比照下xv就懂。,内饰,0,
xebFM2B8NtmGu7jv,的确。1.4T涡轮介入要到1750转，技术不好的话转速会掉下来，动力会差很多。而且车上差一两个人对加速影响也很大。森林人和嘉旅动力半斤八两，只要看司机的操控了,操控,0,
xebFM2B8NtmGu7jv,的确。1.4T涡轮介入要到1750转，技术不好的话转速会掉下来，动力会差很多。而且车上差一两个人对加速影响也很大。森林人和嘉旅动力半斤八两，只要看司机的操控了,动力,0,
ljr8TRL0OED5fXhC,我的担心是出现突然情况，人为的紧急变道，在来不及打转向灯的情况下不会打不动方向盘吧？,操控,0,
zp92tKoXcRirMnb5,不会打不动，只会在一瞬间自己调整一下，还是可以强行打方向盘的,操控,0,
wV0ynzpHWdvmERTO,找人移植日规2.0T的发动机，这些配置都有,配置,0,
wV0ynzpHWdvmERTO,找人移植日规2.0T的发动机，这些配置都有,动力,0,
9rBAmOksWRUI1Zql,我也担心这个，比如超车的时候，超到一半，对向车道来车，本来急加速会过去，系统这时候会不会自动刹车，那就死定了,动力,0,
9rBAmOksWRUI1Zql,我也担心这个，比如超车的时候，超到一半，对向车道来车，本来急加速会过去，系统这时候会不会自动刹车，那就死定了,安全性,0,
P1HrF0ugGQV3kCUT,价格没有优惠，不着急的话就建议您在等等入手吧,价格,0,
gE9ewh1BQPZJbzFd,我也洗过不过洗完一个月坏了火花塞不能启动车接下来动力下降费油！应该修理哪呀？,动力,0,
Y0PU4IK3WFBmjObf,刹车片和盘的厚度用手电筒一照就可以看的到的，不需要升起底盘都行。,操控,0,
Y0PU4IK3WFBmjObf,刹车片和盘的厚度用手电筒一照就可以看的到的，不需要升起底盘都行。,安全性,0,
3P4er6aMdR1fGLwh,马路牙子啊，和原车轮胎油耗稍微大一点哦···,油耗,-1,
9BpVE2bQ0YGejrfZ,抱歉，说错了，是英镑的价格，但依旧比我朝价格略低一些,价格,0,
JSbQDFLtMXaKE5Ry,我发的那张表的价格里已经包含了vat增值税在内了，不巧的是行目录名没能截进去,价格,0,
nEHSf2wGKVziAq70,即使算进去VAT，考虑到欧洲乞丐版悲惨的配置，加到中国版配置，也是一笔相当可观的数字了，总体落地价格还是差不多的。而且咱们还是在英镑近年大跌，人民币快速回暖的情况下比较的，汇率变动影响价格。,配置,0,
nEHSf2wGKVziAq70,即使算进去VAT，考虑到欧洲乞丐版悲惨的配置，加到中国版配置，也是一笔相当可观的数字了，总体落地价格还是差不多的。而且咱们还是在英镑近年大跌，人民币快速回暖的情况下比较的，汇率变动影响价格。,价格,0,
GY8x2WJlzFXuDUwh,刚换上jd全球购美版美孚ep，刚开始噪音大，油耗高，现在900公里了，一切正常,油耗,0,
GY8x2WJlzFXuDUwh,刚换上jd全球购美版美孚ep，刚开始噪音大，油耗高，现在900公里了，一切正常,舒适性,0,
kjo2lVfXtEQcxb8m,我的森林人，13款2.5也是长途刚回来，自驾去海南，来回八千公里，平均油耗7……,油耗,0,
3Fy4oLSp9cTqlDhs,全都不是SUV轮胎。对应的邓禄普是PT3 米其林 悦旅 马牌是CCC 普利司通的动力侠HPSPORT更好,动力,0,
